Row ID,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
276,1,44,26.1,99,1,99,14.67,43.18,90.91,54.55,45.45,11.36,11.36,0,6.82,2.27,0,2.27,0,13.64,4.55,2.27,4.55,11.36,4.55,6.82,0,20.45,0,2.27,27.27,18.18,9.09,0,22.73,2.27,13.64,4.55,2.27,4.55,0,0,2.27,0,13.64,13.64,0,6.82,6.82,0,0,0,0,0,31.82,9.09,6.82,0,0,0,0,20.45,0,0,0,0,2.27,0,0,2.27,6.82,0,0,4.55,4.55,0,2.27,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,2.27,2.27,2.27,0,0,2.27,0,0,0,0,0,9.09,0,0,0,0,0,0,25,4.55,6.82,0,0,0,13.64,0
277,1,44,26.1,99,1,99,14.67,43.18,90.91,54.55,45.45,11.36,11.36,0,6.82,2.27,0,2.27,0,13.64,4.55,2.27,4.55,11.36,4.55,6.82,0,20.45,0,2.27,27.27,18.18,9.09,0,22.73,2.27,13.64,4.55,2.27,4.55,0,0,2.27,0,13.64,13.64,0,6.82,6.82,0,0,0,0,0,31.82,9.09,6.82,0,0,0,0,20.45,0,0,0,0,2.27,0,0,2.27,6.82,0,0,4.55,4.55,0,2.27,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,2.27,2.27,2.27,0,0,2.27,0,0,0,0,0,9.09,0,0,0,0,0,0,25,4.55,6.82,0,0,0,13.64,0
278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,1,45,82.09,99,47.52,99,9,33.33,88.89,57.78,37.78,8.89,8.89,0,4.44,4.44,0,0,0,11.11,4.44,0,13.33,4.44,2.22,6.67,0,11.11,6.67,6.67,15.56,11.11,4.44,0,26.67,0,4.44,0,0,4.44,2.22,0,0,0,24.44,24.44,0,11.11,11.11,0,0,0,0,0,17.78,6.67,2.22,0,0,0,2.22,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44,0,0,4.44,0,2.22,0,2.22,6.67,13.33,0,0,8.89,4.44,0,0,13.33,4.44,2.22,6.67,0,0,0,0,0,22.22,2.22,8.89,0,6.67,2.22,2.22,8.89
284,1,45,82.09,99,47.52,99,9,33.33,88.89,57.78,37.78,8.89,8.89,0,4.44,4.44,0,0,0,11.11,4.44,0,13.33,4.44,2.22,6.67,0,11.11,6.67,6.67,15.56,11.11,4.44,0,26.67,0,4.44,0,0,4.44,2.22,0,0,0,24.44,24.44,0,11.11,11.11,0,0,0,0,0,17.78,6.67,2.22,0,0,0,2.22,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44,0,0,4.44,0,2.22,0,2.22,6.67,13.33,0,0,8.89,4.44,0,0,13.33,4.44,2.22,6.67,0,0,0,0,0,22.22,2.22,8.89,0,6.67,2.22,2.22,8.89
285,1,45,82.09,99,47.52,99,9,33.33,88.89,57.78,37.78,8.89,8.89,0,4.44,4.44,0,0,0,11.11,4.44,0,13.33,4.44,2.22,6.67,0,11.11,6.67,6.67,15.56,11.11,4.44,0,26.67,0,4.44,0,0,4.44,2.22,0,0,0,24.44,24.44,0,11.11,11.11,0,0,0,0,0,17.78,6.67,2.22,0,0,0,2.22,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44,0,0,4.44,0,2.22,0,2.22,6.67,13.33,0,0,8.89,4.44,0,0,13.33,4.44,2.22,6.67,0,0,0,0,0,22.22,2.22,8.89,0,6.67,2.22,2.22,8.89
286,1,43,50.85,99,36.92,99,7.17,37.21,88.37,60.47,41.86,11.63,9.3,0,2.33,4.65,0,2.33,2.33,13.95,2.33,0,11.63,9.3,4.65,4.65,0,11.63,6.98,11.63,16.28,11.63,6.98,0,25.58,0,6.98,0,0,0,2.33,2.33,2.33,0,20.93,20.93,0,11.63,11.63,0,0,0,0,0,25.58,13.95,6.98,0,0,0,2.33,13.95,0,0,0,0,0,0,0,0,4.65,2.33,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33,0,2.33,0,0,9.3,2.33,0,0,2.33,0,0,0,11.63,2.33,4.65,2.33,0,0,0,0,0,27.91,4.65,6.98,0,6.98,2.33,6.98,9.3
287,1,43,50.85,99,36.92,99,7.17,37.21,88.37,60.47,41.86,11.63,9.3,0,2.33,4.65,0,2.33,2.33,13.95,2.33,0,11.63,9.3,4.65,4.65,0,11.63,6.98,11.63,16.28,11.63,6.98,0,25.58,0,6.98,0,0,0,2.33,2.33,2.33,0,20.93,20.93,0,11.63,11.63,0,0,0,0,0,25.58,13.95,6.98,0,0,0,2.33,13.95,0,0,0,0,0,0,0,0,4.65,2.33,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33,0,2.33,0,0,9.3,2.33,0,0,2.33,0,0,0,11.63,2.33,4.65,2.33,0,0,0,0,0,27.91,4.65,6.98,0,6.98,2.33,6.98,9.3
288,1,43,50.85,99,36.92,99,7.17,37.21,88.37,60.47,41.86,11.63,9.3,0,2.33,4.65,0,2.33,2.33,13.95,2.33,0,11.63,9.3,4.65,4.65,0,11.63,6.98,11.63,16.28,11.63,6.98,0,25.58,0,6.98,0,0,0,2.33,2.33,2.33,0,20.93,20.93,0,11.63,11.63,0,0,0,0,0,25.58,13.95,6.98,0,0,0,2.33,13.95,0,0,0,0,0,0,0,0,4.65,2.33,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33,0,2.33,0,0,9.3,2.33,0,0,2.33,0,0,0,11.63,2.33,4.65,2.33,0,0,0,0,0,27.91,4.65,6.98,0,6.98,2.33,6.98,9.3
289,1,66,94.5,81.31,71.27,67.94,22,24.24,69.7,46.97,36.36,9.09,6.06,0,1.52,0,0,1.52,3.03,13.64,6.06,6.06,13.64,1.52,1.52,3.03,0,4.55,3.03,10.61,9.09,6.06,4.55,0,15.15,1.52,4.55,0,0,0,0,0,4.55,0,3.03,3.03,0,1.52,1.52,0,0,0,0,0,15.15,6.06,3.03,0,0,0,0,10.61,0,0,0,0,0,0,0,0,9.09,1.52,0,7.58,0,0,1.52,0,0,0,0,0,0,1.52,0,0,0,3.03,0,0,0,0,0,0,4.55,7.58,0,0,7.58,0,0,0,9.09,1.52,1.52,0,0,0,0,0,0,24.24,3.03,1.52,0,0,0,19.7,3.03
290,1,66,94.5,81.31,71.27,67.94,22,24.24,69.7,46.97,36.36,9.09,6.06,0,1.52,0,0,1.52,3.03,13.64,6.06,6.06,13.64,1.52,1.52,3.03,0,4.55,3.03,10.61,9.09,6.06,4.55,0,15.15,1.52,4.55,0,0,0,0,0,4.55,0,3.03,3.03,0,1.52,1.52,0,0,0,0,0,15.15,6.06,3.03,0,0,0,0,10.61,0,0,0,0,0,0,0,0,9.09,1.52,0,7.58,0,0,1.52,0,0,0,0,0,0,1.52,0,0,0,3.03,0,0,0,0,0,0,4.55,7.58,0,0,7.58,0,0,0,9.09,1.52,1.52,0,0,0,0,0,0,24.24,3.03,1.52,0,0,0,19.7,3.03
291,1,66,94.5,81.31,71.27,67.94,22,24.24,69.7,46.97,36.36,9.09,6.06,0,1.52,0,0,1.52,3.03,13.64,6.06,6.06,13.64,1.52,1.52,3.03,0,4.55,3.03,10.61,9.09,6.06,4.55,0,15.15,1.52,4.55,0,0,0,0,0,4.55,0,3.03,3.03,0,1.52,1.52,0,0,0,0,0,15.15,6.06,3.03,0,0,0,0,10.61,0,0,0,0,0,0,0,0,9.09,1.52,0,7.58,0,0,1.52,0,0,0,0,0,0,1.52,0,0,0,3.03,0,0,0,0,0,0,4.55,7.58,0,0,7.58,0,0,0,9.09,1.52,1.52,0,0,0,0,0,0,24.24,3.03,1.52,0,0,0,19.7,3.03
292,1,46,82.28,99,4.38,84.9,11.5,23.91,84.78,52.17,36.96,15.22,10.87,0,10.87,0,0,0,4.35,15.22,4.35,2.17,10.87,0,2.17,2.17,0,13.04,4.35,2.17,21.74,19.57,0,2.17,13.04,0,13.04,4.35,6.52,4.35,0,0,0,0,4.35,4.35,0,0,0,0,0,0,0,0,32.61,17.39,10.87,0,0,0,0,13.04,0,0,0,0,2.17,0,0,2.17,8.7,0,0,8.7,2.17,0,0,0,0,0,0,0,0,0,0,2.17,2.17,0,0,0,0,0,0,0,6.52,10.87,2.17,2.17,6.52,2.17,0,0,0,2.17,0,0,0,0,0,0,0,15.22,4.35,2.17,2.17,0,4.35,2.17,0
293,1,54,79.79,87.35,10.18,93.93,27,48.15,70.37,40.74,31.48,5.56,5.56,0,1.85,1.85,0,1.85,0,3.7,1.85,1.85,11.11,3.7,3.7,5.56,0,5.56,5.56,1.85,7.41,5.56,1.85,1.85,14.81,0,9.26,5.56,1.85,1.85,1.85,0,1.85,0,5.56,5.56,0,0,0,0,0,0,0,0,12.96,5.56,1.85,0,0,0,0,7.41,0,0,0,0,5.56,0,0,5.56,11.11,0,0,11.11,3.7,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,1.85,5.56,3.7,0,0,1.85,1.85,0,0,3.7,0,5.56,0,0,0,0,0,0,20.37,3.7,5.56,0,0,0,11.11,0
294,1,28,96.35,79.51,48.09,20.23,7,21.43,82.14,53.57,35.71,3.57,3.57,0,3.57,0,0,0,0,14.29,7.14,3.57,14.29,3.57,0,7.14,0,17.86,3.57,7.14,7.14,7.14,0,0,14.29,0,10.71,3.57,3.57,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,3.57,3.57,0,0,0,0,3.57,0,0,0,0,10.71,0,3.57,7.14,10.71,0,0,0,10.71,0,0,0,0,0,0,0,0,0,0,0,3.57,3.57,0,0,0,0,0,0,3.57,14.29,0,7.14,7.14,0,0,0,3.57,0,7.14,0,0,0,0,0,0,28.57,7.14,3.57,3.57,0,0,14.29,0
295,1,42,81.45,27.1,56.69,57.46,21,30.95,78.57,52.38,38.1,7.14,2.38,0,0,0,0,2.38,4.76,9.52,4.76,7.14,11.9,4.76,2.38,7.14,0,11.9,9.52,7.14,4.76,2.38,2.38,2.38,19.05,0,9.52,2.38,2.38,0,2.38,0,4.76,0,2.38,2.38,0,0,0,0,0,0,0,0,7.14,4.76,2.38,0,0,0,0,2.38,0,0,0,0,2.38,0,0,2.38,9.52,0,0,7.14,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,7.14,0,0,7.14,0,0,0,4.76,0,2.38,4.76,0,0,0,0,0,28.57,2.38,2.38,0,0,2.38,21.43,0
296,1,65,97.43,98.04,41.41,43.1,13,26.15,76.92,56.92,40,9.23,7.69,0,3.08,3.08,1.54,0,1.54,12.31,6.15,4.62,16.92,1.54,3.08,0,0,10.77,9.23,4.62,6.15,4.62,0,1.54,15.38,1.54,9.23,6.15,3.08,1.54,0,0,0,0,1.54,1.54,0,0,0,0,0,0,0,0,16.92,7.69,1.54,0,0,0,4.62,9.23,0,0,1.54,0,1.54,0,0,1.54,1.54,0,0,0,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.31,16.92,4.62,1.54,7.69,4.62,0,0,4.62,1.54,3.08,0,0,0,0,0,0,24.62,4.62,4.62,1.54,0,0,13.85,4.62
297,1,12,99,40.06,3.81,99,6,25,100,75,58.33,0,0,0,0,0,0,0,0,25,8.33,8.33,25,0,0,8.33,0,8.33,8.33,16.67,8.33,8.33,0,0,8.33,8.33,0,0,0,0,0,0,0,0,25,25,0,16.67,16.67,0,0,0,0,0,8.33,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,8.33,0,0,0,0,8.33,8.33
298,1,12,99,40.06,3.81,99,6,25,100,75,58.33,0,0,0,0,0,0,0,0,25,8.33,8.33,25,0,0,8.33,0,8.33,8.33,16.67,8.33,8.33,0,0,8.33,8.33,0,0,0,0,0,0,0,0,25,25,0,16.67,16.67,0,0,0,0,0,8.33,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,8.33,0,0,0,0,8.33,8.33
299,1,12,99,40.06,3.81,99,6,25,100,75,58.33,0,0,0,0,0,0,0,0,25,8.33,8.33,25,0,0,8.33,0,8.33,8.33,16.67,8.33,8.33,0,0,8.33,8.33,0,0,0,0,0,0,0,0,25,25,0,16.67,16.67,0,0,0,0,0,8.33,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,8.33,0,0,0,0,8.33,8.33
300,1,28,83.77,99,24.32,98.65,14,35.71,78.57,46.43,32.14,10.71,10.71,0,10.71,0,0,0,0,10.71,3.57,3.57,10.71,0,0,7.14,0,7.14,7.14,0,25,14.29,10.71,0,7.14,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,21.43,7.14,3.57,0,0,0,3.57,14.29,0,0,0,0,7.14,0,0,7.14,10.71,0,0,10.71,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,7.14,0,3.57,3.57,0,0,0,7.14,0,0,0,0,0,0,0,0,17.86,3.57,10.71,0,0,0,3.57,0
301,1,31,99,76.43,79.1,70.91,15.5,32.26,80.65,58.06,45.16,6.45,3.23,0,0,0,0,0,3.23,19.35,12.9,3.23,22.58,0,6.45,0,0,9.68,6.45,3.23,0,0,0,0,16.13,0,12.9,12.9,0,0,0,0,0,0,3.23,3.23,0,0,0,0,0,0,0,0,12.9,6.45,0,0,0,0,0,6.45,0,0,0,0,0,0,0,0,3.23,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,3.23,0,0,0,0,3.23,3.23,3.23,9.68,0,0,9.68,0,0,0,0,0,3.23,0,0,0,0,0,0,6.45,0,0,3.23,3.23,0,0,0
302,1,31,99,76.43,79.1,70.91,15.5,32.26,80.65,58.06,45.16,6.45,3.23,0,0,0,0,0,3.23,19.35,12.9,3.23,22.58,0,6.45,0,0,9.68,6.45,3.23,0,0,0,0,16.13,0,12.9,12.9,0,0,0,0,0,0,3.23,3.23,0,0,0,0,0,0,0,0,12.9,6.45,0,0,0,0,0,6.45,0,0,0,0,0,0,0,0,3.23,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,3.23,0,0,0,0,3.23,3.23,3.23,9.68,0,0,9.68,0,0,0,0,0,3.23,0,0,0,0,0,0,6.45,0,0,3.23,3.23,0,0,0
303,1,31,99,76.43,79.1,70.91,15.5,32.26,80.65,58.06,45.16,6.45,3.23,0,0,0,0,0,3.23,19.35,12.9,3.23,22.58,0,6.45,0,0,9.68,6.45,3.23,0,0,0,0,16.13,0,12.9,12.9,0,0,0,0,0,0,3.23,3.23,0,0,0,0,0,0,0,0,12.9,6.45,0,0,0,0,0,6.45,0,0,0,0,0,0,0,0,3.23,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,3.23,0,0,0,0,3.23,3.23,3.23,9.68,0,0,9.68,0,0,0,0,0,3.23,0,0,0,0,0,0,6.45,0,0,3.23,3.23,0,0,0
304,1,83,89.52,61.53,80.67,20.23,16.6,21.69,77.11,49.4,39.76,9.64,6.02,0,1.2,0,0,4.82,3.61,16.87,4.82,6.02,14.46,3.61,1.2,4.82,0,6.02,4.82,6.02,8.43,6.02,2.41,2.41,14.46,0,7.23,2.41,2.41,0,0,0,3.61,0,0,0,0,0,0,0,0,0,0,0,12.05,6.02,0,0,0,0,1.2,6.02,0,0,0,0,2.41,0,0,2.41,6.02,0,0,1.2,6.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02,14.46,1.2,1.2,10.84,1.2,0,0,4.82,1.2,2.41,1.2,1.2,1.2,0,0,0,26.51,3.61,4.82,1.2,0,1.2,15.66,0
305,1,18,89.52,13.82,39.59,93.93,9,22.22,55.56,33.33,27.78,5.56,5.56,0,0,0,0,5.56,0,5.56,0,0,11.11,0,0,5.56,0,11.11,5.56,0,0,0,0,0,16.67,0,16.67,5.56,0,0,5.56,0,11.11,0,5.56,5.56,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,5.56,0,0,0,0,11.11,0,0,11.11,5.56,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,11.11,5.56,16.67,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,22.22,0,16.67,5.56,0,0,0,0
306,1,40,92.56,97.73,28.56,59.44,10,22.5,72.5,45,35,7.5,7.5,0,2.5,5,0,0,0,7.5,5,5,15,2.5,5,2.5,0,10,0,2.5,2.5,2.5,0,0,15,0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,10,2.5,0,0,0,0,2.5,7.5,0,0,0,0,5,0,0,5,7.5,2.5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,7.5,15,7.5,0,5,2.5,2.5,0,10,0,5,7.5,0,0,0,0,0,32.5,2.5,5,5,2.5,7.5,10,0
307,1,50,99,82.98,13.33,20.23,10,4,84,72,64,12,6,0,2,2,0,2,6,26,20,2,22,4,4,2,0,6,8,8,4,2,2,0,8,0,4,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,4,16,2,0,10,2,2,0,2,0,4,0,0,0,0,0,0,16,4,0,0,4,4,4,2
308,1,50,99,82.98,13.33,20.23,10,4,84,72,64,12,6,0,2,2,0,2,6,26,20,2,22,4,4,2,0,6,8,8,4,2,2,0,8,0,4,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,4,16,2,0,10,2,2,0,2,0,4,0,0,0,0,0,0,16,4,0,0,4,4,4,2
309,1,3,99,40.06,1,99,1.5,66.67,100,66.67,33.33,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,33.33,0,33.33,33.33,0,0,33.33,0,33.33,0,0,0,0,0,0,33.33,33.33,33.33,0,33.33,33.33,0,0,0,0,0,33.33,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,33.33
310,1,3,99,40.06,1,99,1.5,66.67,100,66.67,33.33,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,33.33,0,33.33,33.33,0,0,33.33,0,33.33,0,0,0,0,0,0,33.33,33.33,33.33,0,33.33,33.33,0,0,0,0,0,33.33,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,33.33
311,1,3,99,40.06,1,99,1.5,66.67,100,66.67,33.33,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,33.33,0,33.33,33.33,0,0,33.33,0,33.33,0,0,0,0,0,0,33.33,33.33,33.33,0,33.33,33.33,0,0,0,0,0,33.33,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,33.33
312,1,57,83.89,99,70.28,92.27,19,29.82,80.7,47.37,35.09,10.53,8.77,0,3.51,1.75,0,1.75,1.75,14.04,5.26,1.75,10.53,3.51,1.75,3.51,0,7.02,3.51,7.02,12.28,8.77,1.75,1.75,14.04,0,3.51,1.75,0,0,1.75,0,1.75,0,5.26,5.26,0,3.51,3.51,0,0,0,0,0,17.54,5.26,3.51,0,0,0,0,14.04,0,0,0,0,0,0,0,0,12.28,3.51,0,5.26,3.51,0,0,0,0,0,0,0,0,0,0,0,0,3.51,0,0,0,0,0,0,8.77,8.77,0,5.26,3.51,0,0,0,8.77,0,3.51,1.75,0,0,0,0,0,17.54,5.26,5.26,0,1.75,0,5.26,12.28
313,1,57,83.89,99,70.28,92.27,19,29.82,80.7,47.37,35.09,10.53,8.77,0,3.51,1.75,0,1.75,1.75,14.04,5.26,1.75,10.53,3.51,1.75,3.51,0,7.02,3.51,7.02,12.28,8.77,1.75,1.75,14.04,0,3.51,1.75,0,0,1.75,0,1.75,0,5.26,5.26,0,3.51,3.51,0,0,0,0,0,17.54,5.26,3.51,0,0,0,0,14.04,0,0,0,0,0,0,0,0,12.28,3.51,0,5.26,3.51,0,0,0,0,0,0,0,0,0,0,0,0,3.51,0,0,0,0,0,0,8.77,8.77,0,5.26,3.51,0,0,0,8.77,0,3.51,1.75,0,0,0,0,0,17.54,5.26,5.26,0,1.75,0,5.26,12.28
314,1,57,83.89,99,70.28,92.27,19,29.82,80.7,47.37,35.09,10.53,8.77,0,3.51,1.75,0,1.75,1.75,14.04,5.26,1.75,10.53,3.51,1.75,3.51,0,7.02,3.51,7.02,12.28,8.77,1.75,1.75,14.04,0,3.51,1.75,0,0,1.75,0,1.75,0,5.26,5.26,0,3.51,3.51,0,0,0,0,0,17.54,5.26,3.51,0,0,0,0,14.04,0,0,0,0,0,0,0,0,12.28,3.51,0,5.26,3.51,0,0,0,0,0,0,0,0,0,0,0,0,3.51,0,0,0,0,0,0,8.77,8.77,0,5.26,3.51,0,0,0,8.77,0,3.51,1.75,0,0,0,0,0,17.54,5.26,5.26,0,1.75,0,5.26,12.28
315,1,78,99,26.18,23.3,79.29,19.5,32.05,79.49,51.28,39.74,2.56,0,0,0,0,0,0,2.56,17.95,8.97,7.69,15.38,2.56,1.28,3.85,0,3.85,11.54,8.97,2.56,0,1.28,1.28,12.82,2.56,3.85,0,0,0,0,0,2.56,0,6.41,5.13,1.28,0,0,0,0,0,0,0,2.56,2.56,1.28,0,0,0,1.28,0,0,0,0,0,2.56,0,0,2.56,7.69,0,0,2.56,5.13,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,1.28,0,0,7.69,0,1.28,6.41,0,0,0,3.85,0,0,2.56,0,0,0,0,0,28.21,5.13,3.85,0,0,0,19.23,0
316,1,52,96.67,51.52,6.15,49.66,26,21.15,75,59.62,53.85,7.69,0,0,0,0,0,0,7.69,28.85,17.31,3.85,13.46,5.77,0,9.62,0,5.77,9.62,5.77,1.92,0,1.92,0,11.54,0,1.92,0,0,0,0,0,0,0,1.92,1.92,0,0,0,0,0,0,0,0,3.85,1.92,0,0,0,0,1.92,1.92,0,0,0,0,0,0,0,0,1.92,0,0,1.92,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,1.92,5.77,0,0,5.77,0,0,0,3.85,5.77,3.85,0,0,0,0,0,0,9.62,3.85,3.85,0,0,0,1.92,0
317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
